0,0.000000,0.000000
0,0.707107,0.658107
0,1.115812,1.320637
0,1.687320,1.868743
0,2.255767,2.321514
0,2.826726,2.670877
0,3.397158,2.915400
0,3.966426,3.055257
0,4.535022,3.090931
0,5.102780,3.023042
0,5.668967,2.852330
0,6.233326,2.579375
0,6.796415,2.204093
0,7.358205,1.725488
0,7.914969,1.142872
0,8.454297,0.460118
